正	9122
度	9079
與	9076
吧	9075
啊	9005
阿	9005
點	8844
七	8794
妻	8781
漆	8781
客	8759
課	8759
欺	8756
起	8680
光	8677
著	8656
想	8651
享	8650
響	8650
填	8603
甜	8602
田	8602
品	8601
偏	8595
篇	8595
特	8555
樓	8524
叫	8513
較	8513
教	8512
校	8512
東	8508
冬	8507
咚	8507
克	8501
嗑	8501
搶	8501
且	8484
工	8442
股	8431
得	8427
德	8427
車	8400
村	8372
傷	8330
商	8330
射	8323
設	8323
攝	8323
社	8323
舍	8323
情	8322
曾	8279
增	8279
接	8258
皆	8258
街	8254
階	8254
們	8244
門	8239
萬	8177
愛	8138
餵	8090
喂	8090
為	8090
位	8089
偽	8089
味	8089
未	8089
胃	8089
衛	8088
魏	8088
尉	8076
慰	8076
殤	8076
畏	8076
蔚	8076
觴	8076
謂	8076
過	8052
發	8011
公	7983
它	7927
營	7922
及	7798
真	7783
即	7778
吉	7778
急	7778
級	7778
集	7778
薄	7749
伯	7748
博	7748
顆	7688
刻	7688
科	7688
柯	7688
兩	7652
卻	7619
九	7581
久	7581
酒	7581
勁	7568
浸	7568
近	7568
盡	7567
禁	7567
進	7567
省	7509
比	7498
交	7404
教	7404
安	7401
難	7400
南	7400
男	7400
群	7399
嬌	7396
焦	7396
膠	7396
還	7336
呢	7330
收	7285
視	7279
晉	7226
礁	7226
筆	7226
靳	7226
驕	7226
擔	7224
丹	7223
單	7223
裡	7166
刪	7105
山	7098
搧	7098
例	7093
粒	7093
利	7092
力	7092
立	7092
莉	7092
曆	7090
歷	7090
非	7033
飛	7033
妃	7030
約	7022
神	7019
李	7001
理	7001
禮	7001
哩	7001
里	7001
鋰	7001
曾	6983
龍	6951
隆	6951
海	6925
木	6917
目	6917
管	6911
館	6911
偶	6865
妳	6854
才	6837
漲	6801
長	6801
墓	6800
掌	6800
煽	6800
定	6793
入	6747
永	6726
飆	6718
標	6718
債	6711
楊	6597
羊	6597
洋	6596
陽	6596
揚	6596
方	6580
芳	6580
建	6570
受	6568
售	6568
瘦	6568
獻	6561
限	6561
陷	6561
現	6561
線	6561
縣	6561
壽	6545
授	6545
獸	6545
劉	6528
連	6485
聯	6485
蓮	6482
廉	6460
憐	6460
簾	6460
院	6448
撕	6447
司	6446
思	6446
斯	6446
私	6446
絲	6446
問	6443
均	6404
亮	6402
晾	6402
輛	6402
量	6402
樑	6401
次	6401
涼	6401
糧	6401
良	6401
梁	6401
凍	6370
動	6370
洞	6370
棟	6333
局	6326
中	6318
亦	6285
意	6284
液	6284
義	6284
一	6284
易	6284
乘	6272
呈	6272
城	6272
成	6272
承	6272
橙	6272
盛	6272
誠	6272
板	6264
的	6259
程	6248
同	6126
應	6076
櫻	6075
英	6075
鷹	6075
相	6048
香	6048
箱	6047
鄉	6047
鑲	6047
認	6035
星	6016
份	6011
分	6010
太	6010
面	5993
任	5993
糞	5993
麵	5993
展	5975
像	5950
向	5950
奮	5950
嬰	5950
巷	5950
忿	5950
憤	5950
相	5950
項	5950
象	5950
亞	5932
雅	5932
啞	5931
福	5927
仍	5924
先	5921
據	5920
具	5916
掀	5916
聚	5916
劇	5916
句	5916
鮮	5916
勿	5907
誤	5907
物	5907
喔	5894
種	5871
腫	5870
塚	5865
啦	5826
揣	5821
除	5819
體	5805
幾	5755
擠	5755
以	5754
已	5754
開	5747
己	5738
脊	5738
手	5720
轉	5678
團	5620
鄭	5590
跟	5577
根	5577
志	5567
通	5553
重	5534
乙	5525
倚	5525
椅	5525
矣	5525
蟻	5525
許	5442
雄	5435
按	5423
熊	5422
強	5413
牆	5413
噓	5341
虛	5341
需	5341
須	5341
智	5332
女	5331
榮	5324
列	5311
北	5311
含	5298
場	5264
廠	5264
檔	5262
政	5255
花	5247
敞	5228
華	5228
關	5222
飾	5199
觀	5199
休	5189
修	5189
藤	5169
沒	5169
馬	5168
務	5153
瑞	5122
暗	5100
案	5100
羞	5100
謝	5096
提	5085
羅	5077
電	5063
咬	5060
費	5056
守	5052
凱	5045
楷	5045
吸	4983
攜	4983
稀	4983
西	4983
嘻	4982
希	4973
溪	4973
膝	4973
製	4940
基	4929
蔡	4893
季	4867
寄	4867
暨	4867
繼	4867
計	4867
記	4867
劑	4866
技	4866
既	4866
紀	4866
際	4866
妓	4862
忌	4862
濟	4862
繫	4862
題	4859
係	4855
飽	4845
保	4844
槍	4844
腔	4844
堡	4841
寶	4841
景	4823
共	4823
笨	4782
剪	4780
撿	4780
減	4780
廣	4770
一	4763
咦	4763
閒	4762
檢	4760
簡	4760
路	4753
錄	4753
露	4753
鹿	4753
氯	4752
陸	4748
延	4738
沿	4738
會	4731
匯	4730
繪	4730
嚴	4718
遺	4718
顏	4718
送	4704
世	4694
儀	4675
姨	4675
宜	4675
怡	4675
疑	4675
移	4675
論	4657
輕	4646
清	4645
青	4645
砍	4629
康	4618
產	4612
超	4581
抄	4581
灣	4561
實	4538
嫁	4538
架	4538
駕	4538
價	4538
失	4526
濕	4526
師	4525
施	4525
詩	4525
風	4521
慢	4519
頭	4501
將	4493
苳	4493
僵	4491
姜	4491
江	4491
漿	4491
薑	4491
惠	4422
慧	4422
談	4419
找	4404
淑	4401
滿	4357
白	4344
石	4329
仁	4323
付	4323
負	4323
赴	4323
附	4323
副	4323
婦	4323
富	4323
父	4323
腹	4323
複	4323
覆	4323
率	4312
令	4304
另	4304
款	4293
傅	4293
供	4280
稱	4263
買	4258
拆	4251
和	4250
何	4250
合	4250
核	4250
河	4250
盒	4250
騙	4244
片	4244
遍	4244
老	4239
雙	4232
霜	4231
權	4228
快	4214
葉	4208
影	4183
馱	4175
豐	4174
知	4164
票	4156
遠	4131
泰	4094
周	4081
報	4079
抱	4079
爆	4079
暴	4079
豹	4079
蕭	4076
刨	4076
輪	4055
碼	4024
祥	4006
專	4005
們	3989
源	3983
耳	3976
爾	3975
麗	3970
啦	3963
拉	3963
貼	3960
委	3954
百	3952
折	3946
普	3919
平	3904
值	3883
直	3883
質	3883
投	3864
臺	3861
速	3856
雲	3854
扁	3848
貶	3848
證	3832
執	3825
職	3825
塑	3812
宿	3812
素	3812
訴	3812
尤	3810
油	3810
游	3810
由	3810
遊	3810
億	3807
猶	3783
郵	3783
環	3750
誰	3730
統	3706
流	3693
財	3675
段	3672
斷	3671
樂	3665
秀	3656
嗅	3655
繡	3655
港	3649
表	3642
裱	3642
婊	3638
旅	3638
優	3630
呦	3629
憂	3629
魚	3606
益	3594
閃	3587
言	3577
色	3568
攔	3560
藍	3560
欄	3560
蘭	3560
少	3552
講	3541
格	3532
隔	3532
料	3528
革	3528
故	3514
晴	3513
號	3502
打	3501
耗	3498
賣	3488
置	3486
並	3481
病	3481
住	3472
祝	3472
助	3472
蛀	3472
駐	3472
鑄	3468
註	3455
責	3451
寫	3443
柱	3443
注	3443
著	3443
慶	3421
塔	3418
辦	3417
活	3408
愈	3401
欲	3400
為	3400
徐	3391
幹	3364
盤	3359
布	3354
芬	3348
熱	3347
空	3342
穈	3334
免	3326
球	3309
聲	3308
育	3308
僅	3305
緊	3305
必	3302
幣	3298
弊	3298
畢	3298
碧	3298
臂	3298
蔽	3298
避	3298
閉	3298
婢	3273
敝	3273
斃	3273
族	3254
隊	3243
查	3240
娘	3239
蟆	3235
農	3234
裝	3232
卒	3230
備	3229
堨	3228
低	3211
滴	3211
口	3207
語	3205
帶	3186
戴	3186
代	3186
待	3186
座	3165
蘇	3154
君	3144
彩	3126
採	3126
睬	3126
踩	3126
溫	3121
屋	3121
解	3109
姊	3108
閱	3106
采	3103
吃	3097
然	3092
還	3086
春	3073
倦	3070
卷	3070
捲	3070
孩	3060
宇	3060
間	3044
麥	3042
歐	3040
哈	3035
歲	3026
兒	3025
硫	3005
昌	3001
銘	3001
溢	2997
紅	2996
宗	2994
骸	2975
竹	2957
放	2956
藝	2952
聽	2951
運	2946
燈	2940
登	2940
玩	2938
完	2937
陛	2937
順	2937
丸	2933
惟	2933
烷	2933
唯	2928
圍	2928
剝	2918
撥	2918
波	2917
取	2917
威	2907
劍	2897
空	2882
控	2882
伸	2880
深	2880
身	2880
申	2880
親	2879
邱	2868
徵	2866
偉	2861
邊	2853
編	2853
鞭	2853
奶	2850
測	2850
乃	2849
反	2848
鐵	2840
巨	2840
銀	2822
走	2822
底	2818
牴	2818
狗	2817
紹	2812
佛	2804
窩	2799
鳥	2785
刊	2785
賽	2782
致	2776
豬	2764
朱	2763
株	2763
珠	2763
諸	2763
洪	2759
幫	2750
啟	2737
照	2735
兆	2735
罩	2735
趙	2733
讀	2730
節	2730
盛	2728
剩	2720
邦	2718
勝	2707
序	2704
敘	2704
續	2704
蓄	2704
留	2695
果	2688
示	2686
協	2682
松	2676
週	2665
維	2664
酷	2654
牧	2653
往	2646
容	2642
黨	2638
雖	2630
些	2622
峰	2620
變	2613
便	2612
虜	2612
服	2606
假	2596
層	2596
黑	2576
鴻	2561
漢	2556
造	2556
練	2550
整	2548
古	2546
極	2543
換	2538
雩	2510
夢	2506
求	2506
配	2495
倪	2492
泥	2492
尼	2492
招	2491
朝	2491
獲	2485
企	2484
宏	2483
包	2475
文	2460
聞	2460
禲	2458
宰	2453
載	2453
睡	2448
存	2438
健	2432
零	2432
吐	2429
土	2429
振	2429
腦	2424
武	2423
鈴	2423
靈	2423
玲	2422
遇	2419
左	2418
制	2409
創	2406
考	2406
餘	2391
忠	2389
府	2375
改	2373
森	2373
靜	2369
準	2358
署	2351
搬	2348
班	2347
陸	2344
染	2339
防	2339
房	2338
眾	2328
賴	2324
揮	2322
灰	2322
輝	2322
凡	2314
煩	2313
煮	2301
主	2300
推	2298
補	2296
囑	2295
矚	2295
硬	2295
屬	2295
應	2285
映	2285
壓	2278
茶	2276
獎	2266
賢	2265
持	2261
血	2253
湖	2253
壺	2252
弧	2252
狐	2252
糊	2252
胡	2252
褲	2250
印	2243
越	2241
隨	2235
仙	2231
綠	2228
龜	2228
歸	2227
規	2227
呀	2225
剛	2218
派	2217
居	2215
前	2213
錢	2213
歌	2212
初	2208
支	2206
治	2200
命	2200
鍵	2195
議	2191
仲	2180
仔	2175
鍊	2166
嗯	2161
恩	2160
症	2160
戶	2156
互	2155
護	2155
貓	2155
函	2141
納	2139
欣	2137
善	2131
夠	2125
紋	2125
綱	2125
肛	2125
鋼	2125
夜	2124
巴	2123
究	2120
端	2119
策	2112
績	2112
領	2107
廖	2103
莊	2098
蹲	2094
敦	2093
妮	2089
昇	2081
細	2067
橋	2066
食	2063
貴	2060
行	2057
航	2057
陝	2055
雪	2052
櫃	2051
排	2050
牌	2050
米	2047
診	2042
杭	2040
豪	2035
預	2033
詳	2031
淋	2027
林	2027
蓋	2020
劃	2019
奉	2017
俸	2017
諷	2017
鳳	2017
材	2016
秋	2013
算	2007
蒜	2006
半	1979
伊	1973
火	1973
澤	1962
尚	1958
壹	1953
酗	1953
梅	1947
宣	1944
套	1936
降	1929
死	1928
封	1927
願	1916
望	1913
監	1909
曲	1907
呂	1903
足	1898
微	1889
額	1888
囧	1887
般	1883
養	1880
仰	1880
氧	1880
癢	1880
谷	1878
毫	1870
假	1866
甲	1866
央	1857
宋	1856
告	1855
姓	1850
性	1850
訂	1844
茂	1843
演	1839
野	1837
迷	1832
勞	1831
樣	1819
差	1817
呆	1815
待	1815
珍	1806
穿	1801
掉	1800
調	1800
窗	1799
彭	1796
積	1789
蛋	1787
磨	1781
膜	1780
魔	1780
囉	1780
唐	1779
模	1777
憲	1776
擬	1775
予	1771
哦	1763
草	1759
軍	1755
哥	1752
殺	1752
拿	1743
坐	1742
伍	1741
雨	1739
禤	1731
喜	1731
紫	1729
藏	1729
釵	1728
袋	1726
貨	1725
敏	1723
純	1721
裏	1715
輔	1714
停	1709
遜	1708
訓	1708
離	1707
戲	1705
傑	1705
潔	1705
結	1705
密	1702
柏	1702
蜜	1702
都	1702
秘	1702
覓	1702
驗	1701
婷	1700
宴	1700
庭	1700
廳	1700
亭	1700
廷	1700
軟	1698
銷	1698
尋	1697
晶	1696
敷	1696
童	1694
皮	1692
迪	1692
夫	1692
孵	1692
膚	1692
笑	1688
校	1687
決	1686
復	1682
短	1681
猷	1670
宮	1668
引	1664
頂	1658
哲	1649
訪	1633
勸	1631
券	1630
末	1628
法	1628
吠	1628
廢	1628
沸	1627
肺	1627
費	1627
詞	1625
辭	1624
功	1621
棒	1615
諾	1614
寬	1614
夏	1610
索	1610
曼	1600
雷	1598
杜	1598
船	1598
盈	1597
境	1595
評	1595
頻	1595
訊	1594
唸	1583
念	1583
煙	1577
遭	1576
灌	1569
罐	1568
給	1563
倫	1559
跨	1559
錦	1553
濟	1549
砥	1543
碩	1540
貿	1540
艾	1538
沈	1537
詢	1534
洲	1534
顯	1527
州	1519
翔	1511
弄	1509
耶	1505
丁	1504
識	1502
兼	1499
雞	1498
孫	1495
址	1488
曉	1484
稍	1481
燒	1480
捎	1480
舞	1480
奧	1478
母	1464
眼	1464
尾	1464
壯	1462
撞	1462
早	1460
狀	1458
某	1458
消	1454
使	1445
鼎	1442
始	1441
勢	1439
適	1437
坪	1437
沙	1435
餐	1432
彰	1431
酸	1431
耀	1430
賺	1429
轉	1429
弘	1428
賞	1428
息	1428
刀	1423
植	1417
譯	1417
蛂	1416
勤	1412
旁	1412
祂	1406
孝	1406
傳	1403
史	1403
屎	1403
撰	1403
篆	1403
駛	1403
憸	1400
略	1399
毛	1397
漲	1397
丈	1396
仗	1396
帳	1396
杖	1396
脹	1396
障	1396
肉	1388
舉	1388
異	1384
哇	1383
坊	1383
毒	1382
升	1378
冷	1378
官	1375
皇	1375
那	1368
牛	1367
獨	1367
菲	1363
楚	1358
繳	1357
攪	1356
絞	1356
腳	1356
角	1356
散	1348
漁	1348
效	1343
秒	1342
覺	1341
右	1340
網	1340
粉	1338
構	1336
膜	1333
菜	1330
魯	1329
戀	1323
辜	1322
涵	1322
俠	1318
挾	1318
狎	1318
轄	1318
匣	1317
呷	1317
峽	1317
暇	1313
狹	1313
陜	1313
鏡	1312
鍾	1310
倍	1308
郎	1305
泉	1304
釋	1294
搶	1293
警	1292
摩	1288
替	1286
隻	1284
貳	1280
捷	1280
鏮	1276
廿	1275
慈	1275
瓷	1275
矯	1275
磁	1275
祠	1275
背	1275
豔	1275
雌	1275
霞	1275
饌	1275
洗	1273
嶪	1272
汪	1269
融	1267
彥	1261
險	1259
燕	1258
曰	1256
韓	1256
彋	1255
冰	1253
得	1253
拜	1245
京	1244
落	1242
烙	1241
駱	1241
懷	1240
爍	1239
聘	1239
井	1237
述	1233
華	1230
爭	1228
僑	1227
稅	1227
懂	1226
瑪	1223
側	1222
破	1219
帝	1218
跑	1210
芋	1207
吋	1204
夾	1204
岩	1204
況	1204
盟	1203
洛	1202
竊	1201
切	1201
妾	1201
莫	1201
冊	1199
鞥	1195
當	1187
禳	1187
陶	1187
擇	1186
更	1186
董	1183
坤	1177
嘛	1173
扂	1172
淨	1171
茲	1170
孟	1168
瞱	1168
顧	1168
湯	1167
炎	1166
抗	1160
奇	1160
乾	1159
貝	1159
首	1159
干	1159
杆	1159
甘	1159
竿	1159
肝	1159
萊	1152
赤	1148
杯	1148
柑	1148
巧	1147
盃	1147
輯	1143
琪	1141
習	1141
追	1140
築	1137
賸	1136
步	1134
潘	1131
討	1129
昭	1128
旭	1127
沾	1125
詹	1125
怕	1125
佰	1124
虎	1124
嗎	1123
拍	1121
藉	1121
亂	1119
幾	1119
蟲	1118
牙	1117
雯	1117
仟	1116
婓	1115
抵	1112
頗	1112
鑑	1111
盧	1108
租	1108
靠	1106
甚	1105
矽	1105
典	1103
否	1101
態	1100
驒	1100
銅	1097
癌	1094
頓	1094
籍	1090
鋨	1088
鬥	1088
晚	1088
哪	1086
那	1086
域	1085
呵	1083
飲	1082
痊	1081
鐘	1081
麼	1078
苠	1077
余	1069
岳	1066
捐	1063
購	1063
婚	1060
竟	1060
床	1057
占	1051
琳	1051
似	1048
操	1048
研	1047
娟	1046
跌	1044
歡	1043
悠	1041
塞	1041
侯	1040
卅	1039
薩	1039
席	1035
妙	1035
勇	1031
疊	1031
蝶	1031
芃	1029
午	1028
牠	1025
寧	1024
審	1024
兇	1023
兄	1023
害	1020
碟	1020
諜	1020
介	1015
借	1015
戒	1015
藉	1015
屆	1015
界	1015
池	1015
鈺	1009
錯	1008
攻	1005
拓	1002
絕	1001
鋁	997
痛	995
唉	995
銳	993
鵬	992
累	991
類	991
淚	991
炸	990
珊	987
充	984
沖	984
衝	984
膉	976
旺	976
恆	975
唱	974
于	974
滾	972
背	969
養	968
崇	968
丙	967
軒	966
蒂	960
併	960
妹	960
幕	959
退	958
岸	958
陪	957
賠	956
呼	955
刷	953
汽	953
苑	953
抓	951
碁	950
騰	950
庫	949
彙	944
昨	943
迄	942
喝	941
鹽	940
批	938
齡	938
狂	936
媚	935
誌	935
創	933
掛	933
纂	930
缺	930
聊	930
秦	927
摻	927
寺	924
瓊	924
茪	924
曹	923
震	922
疫	922
怪	919
懶	919
攬	919
翁	917
固	916
勒	916
漸	915
佩	912
瓶	911
喬	910
殿	910
吧	907
葛	907
壞	905
紗	905
臨	904
阿	900
較	899
屏	897
圈	897
幸	896
堤	895
困	894
纜	893
覽	893
鼓	891
播	891
欽	888
織	888
律	886
耋	886
錫	886
琦	884
廟	882
探	882
鑫	881
祖	879
苦	876
確	874
抽	871
玄	870
艦	870
辣	870
爛	869
著	865
堅	864
甫	859
齰	859
肯	859
貞	858
迎	858
蟹	857
和	856
埔	856
療	853
笢	853
感	850
敢	850
趕	850
忙	849
蓉	848
終	847
比	846
榜	845
角	843
蔣	842
鞋	839
孔	837
掘	837
惡	836
凌	836
釣	835
塊	834
瓦	833
握	831
臥	831
針	831
娜	831
盼	830
判	829
槽	828
賀	828
逾	825
浮	825
鈣	825
搭	825
萍	825
麟	823
唷	822
俊	822
菌	822
筍	821
兵	821
妥	821
犯	821
飯	821
泛	820
范	820
販	820
郡	820
骨	820
析	817
幼	816
賑	815
犬	815
描	814
苗	813
霖	813
麻	813
蒙	813
淵	811
鋒	811
尿	810
瀕	809
召	809
賓	809
陵	809
瑜	808
彬	808
斌	808
濱	808
漏	807
露	807
潭	806
什	802
坑	802
穎	802
桃	800
臉	799
帥	797
蠻	795
瞞	794
貌	792
崎	791
侶	791
髍	790
耐	787
掃	785
祭	780
奻	777
敬	777
琴	776
姆	774
柳	771
潮	771
廊	771
糖	771
邀	771
堂	770
腰	770
佽	770
毅	768
閥	767
媒	766
陋	765
川	765
允	764
饒	763
寮	763
虹	761
噸	759
磝	758
腎	758
砂	757
烏	754
跺	751
醒	751
省	751
比	750
蠅	749
炳	748
辛	746
楓	745
洽	744
体	742
云	740
瞎	740
穩	740
芝	739
蝦	739
勁	738
興	737
岡	737
陘	737
帕	736
乳	735
括	735
翰	735
薄	734
塗	734
逸	734
疥	733
卿	733
呢	733
雜	733
尊	730
擊	729
紓	729
馴	724
佑	724
尺	721
惜	719
閣	717
鏈	716
桂	714
扣	714
叩	713
釦	713
促	710
鎖	710
寇	710
緯	710
庚	706
贏	705
黎	703
廧	703
晨	702
憑	702
斑	701
鳴	699
翻	698
番	697
瞪	697
鄧	697
醜	696
丑	695
軸	695
桌	691
菁	690
瑩	688
符	688
彈	688
揭	688
薇	688
頃	687
說	686
跳	686
拖	683
脫	683
托	683
託	683
舒	682
棧	682
碳	680
塵	680
浩	676
旨	676
三	675
枝	675
馨	675
鮮	674
吾	673
爵	673
框	670
贈	670
巿	670
杰	669
詠	669
厚	668
慼	667
陣	665
儲	664
透	663
卓	662
乎	661
添	660
翠	660
狼	656
魂	656
鈞	655
澳	655
敗	654
憧	653
厭	651
姚	650
竣	650
鵁	650
啥	649
盆	648
鼻	646
氯	646
艘	646
媽	646
騷	646
概	645
泡	644
憶	643
潛	642
崗	641
趨	641
肆	639
援	639
畋	639
賜	638
芸	637
瑋	636
橫	635
惚	632
綜	632
荷	629
炕	628
豆	628
縑	627
候	627
后	627
繫	625
罪	624
准	623
楠	623
郁	623
逢	622
鮈	622
炮	621
縮	620
爸	620
嗣	619
任	618
霸	616
葦	615
爐	613
淡	612
奈	612
嶲	612
刻	609
紡	609
泣	608
幅	608
壁	607
朋	607
勳	606
昆	605
渡	604
棉	603
羽	602
獅	601
屯	600
滅	600
搜	599
距	599
憿	599
嶺	598
拾	598
坡	598
遂	598
怎	597
莎	596
涉	595
雕	595
刁	595
叼	595
陞	595
禪	594
賈	594
混	593
亞	593
楔	593
繞	593
遙	592
奴	592
帖	591
睿	591
祐	590
峈	589
靖	588
陲	588
仇	586
霧	586
浪	586
炬	584
誘	583
儒	583
煌	582
辰	582
弗	578
汜	578
疵	577
嘴	576
暴	572
搞	569
稿	569
倉	568
餓	567
猁	565
粗	565
孤	564
冪	563
淺	563
察	562
奀	560
婉	559
桑	558
津	558
陑	558
肥	557
齋	556
芄	554
懋	554
恐	553
薛	553
髮	553
鶴	553
烤	551
厝	550
湘	550
珀	550
競	550
役	549
駝	548
腕	547
噗	547
姬	547
朗	547
撲	546
籲	546
舖	546
菴	545
聰	544
霍	544
鉅	541
強	541
串	541
駿	540
鯨	539
仄	539
摘	539
烈	538
薰	538
郱	538
楞	537
宅	537
禧	536
蛇	536
了	535
墨	535
哩	534
截	533
暖	530
漫	528
釩	528
濾	528
翼	528
場	526
狟	526
砲	526
蕃	525
籃	524
鄰	524
錶	524
譜	524
翩	523
馮	523
纖	523
估	522
溼	522
猜	519
陔	519
圻	519
邁	518
沒	517
匹	516
胸	514
紐	513
傘	512
眳	511
菊	511
俗	511
阮	510
喵	510
祕	509
巫	508
膩	507
匿	507
逆	507
冠	506
徹	506
撤	506
珩	506
眕	506
餅	505
韻	504
駭	504
噴	503
衡	503
佐	503
拳	503
淪	503
殼	502
患	502
眉	502
殘	501
逕	501
嗨	501
濃	501
脂	501
齒	501
污	500
寒	500
鯛	500
革	499
玫	498
舜	498
苓	497
坋	496
貸	495
寰	493
窖	492
絳	491
觸	491
悲	491
肌	489
堯	489
蜊	488
驉	488
憩	485
撒	485
簿	485
尹	484
伴	484
損	483
猴	483
狡	482
熟	482
契	481
謖	481
挑	480
幻	479
暉	479
啊	478
燰	478
哭	478
桿	477
螺	477
累	477
韋	477
吵	476
禾	476
炒	475
結	475
昱	474
詮	474
奪	474
隋	473
蕾	472
突	472
虼	472
佈	471
銹	470
荂	468
椰	468
嫌	467
薯	467
吟	465
扶	464
恨	463
瑽	463
坎	463
茹	463
迭	463
悅	462
丘	461
亨	461
垀	461
吹	461
臐	459
嗚	459
偷	458
芊	458
刺	457
遍	456
返	456
巡	456
罵	455
艟	455
吐	451
尖	451
誼	451
兔	451
斗	451
途	451
眶	450
邿	450
帽	449
踏	448
梭	448
揉	448
柔	447
邪	447
閨	447
迅	446
奕	445
萱	445
便	445
拼	445
臭	445
奎	444
彼	444
勵	443
擁	442
玟	442
雀	442
隱	442
盲	441
腿	441
仕	440
廥	440
樺	440
嘆	440
栽	440
皈	440
哉	439
災	439
臣	439
卜	439
偵	438
只	437
穮	437
迴	437
趣	436
种	436
銓	436
毓	435
摒	435
脈	434
嘿	434
杉	434
赫	434
鴨	434
炫	434
謙	433
窯	433
丟	432
儘	432
和	431
率	431
悟	431
艙	431
憝	429
鵂	429
箭	428
供	428
狠	427
爬	427
稱	426
蕙	426
凳	425
掏	425
棲	425
蹬	425
浴	425
燦	425
鍋	424
戚	424
鉛	423
緩	422
擺	422
桐	422
遷	421
畎	421
褫	421
沉	420
秉	420
僧	419
循	418
滑	417
鈕	417
薦	417
幯	416
悻	416
玻	416
赻	414
袪	414
遠	413
聖	412
俾	411
炯	411
炭	410
慕	409
瘤	409
笛	409
漱	408
胖	408
瑟	407
咧	407
潤	407
穗	407
踢	406
壇	406
吻	405
毀	405
猛	404
胎	404
眠	403
弓	403
逐	403
菱	402
柴	401
熙	401
遘	401
鶯	401
滋	401
夔	399
珮	399
愁	398
瓜	397
埠	397
諢	397
桶	397
謹	396
袁	396
徑	395
菸	394
蒐	393
捕	392
墊	392
儿	391
祿	391
珛	390
鑽	390
擴	389
蛾	388
縱	388
躲	388
遣	388
朵	388
謎	388
扎	387
扁	385
籌	385
妻	384
恭	384
爰	384
傲	383
忘	383
溶	383
痰	383
喳	383
渣	383
粧	382
旦	382
鄒	382
凰	381
瀏	381
賦	381
蜂	380
繁	380
臻	379
揆	379
培	378
証	378
馳	378
悵	377
恁	377
氟	376
妝	376
虳	376
恅	375
勾	374
催	374
騎	374
崔	373
芙	373
閩	373
怴	372
蝸	372
卞	371
隙	371
迮	371
垂	371
斜	371
輓	369
虴	369
遞	368
凝	368
反	368
鮥	367
徒	366
笙	366
揍	366
龤	365
舅	365
孕	364
奏	363
擔	363
燃	363
畜	363
与	362
晟	362
狄	362
驟	361
俱	360
謀	360
屁	360
彌	359
浦	358
琇	358
喲	357
侵	357
拔	356
磲	356
肩	356
膆	355
譚	354
醉	354
蹄	354
缸	353
隳	352
怒	352
庄	352
孚	351
阻	351
卦	351
眷	351
虞	351
佷	350
僱	350
气	350
瘋	350
打	350
綺	350
妍	349
徽	349
擋	349
穴	349
衪	349
將	349
翋	348
貫	348
拸	347
帆	347
緒	346
勉	345
揖	344
隍	343
襲	343
懿	342
殷	342
瑛	342
頸	342
